"interquantile_width","cluster","seqnames","start","end","GENEID","tpm","sample"
45,4206,"chr12",113960380,113960445,217882,69.4050904653752,"cerebellum__adult"
36,4214,"chr12",114336426,114336470,116870,18.085074917994,"cerebellum__adult"
3,4216,"chr12",114390259,114390267,12925,13.1778164500691,"cerebellum__adult"
41,4217,"chr12",117285935,117285975,56220,25.5751346131116,"cerebellum__adult"
40,4222,"chr12",117724187,117724254,19276,123.108536426054,"cerebellum__adult"
22,4231,"chr12",3309936,3309970,19325,68.7810469018392,"cerebellum__adult"
19,4232,"chr12",4038807,4038825,668212,25.4220000425616,"cerebellum__adult"
32,4233,"chr12",4038915,4038946,668212,35.0233826898122,"cerebellum__adult"
23,4234,"chr12",4484025,4484048,17977,25.223763233482,"cerebellum__adult"
40,4238,"chr12",4914287,4914326,217379,10.3566464793021,"cerebellum__adult"
4,4242,"chr12",8506813,8506820,11852,77.4027654402534,"cerebellum__adult"
49,4248,"chr12",11443284,11443457,26950,1820.21000166981,"cerebellum__adult"
2,4249,"chr12",11443519,11443522,26950,13.8550224203461,"cerebellum__adult"
32,4251,"chr12",13255937,13255991,104721,26.3468914983585,"cerebellum__adult"
6,4253,"chr12",14158854,14158870,105005,15.3218833676414,"cerebellum__adult"
33,4255,"chr12",15823626,15823668,217410,13.8774876297759,"cerebellum__adult"
7,4257,"chr12",16596565,16596600,14245,42.7696744860772,"cerebellum__adult"
33,4265,"chr12",21423399,21423461,22630,167.321470224354,"cerebellum__adult"
4,4269,"chr12",25780929,25780961,15902,667.565777320539,"cerebellum__adult"
24,4280,"chr12",29435248,29435278,217449,25.3331949079577,"cerebellum__adult"
31,4284,"chr12",32036229,32036306,13382,183.735643267052,"cerebellum__adult"
5,4285,"chr12",32184417,32184428,104836,56.1563382923403,"cerebellum__adult"
1,4288,"chr12",32398708,32398708,73010,27.5270729821099,"cerebellum__adult"
5,4289,"chr12",32398731,32398758,73010,168.644259131134,"cerebellum__adult"
26,4295,"chr12",36769065,36769099,66109,141.219038661504,"cerebellum__adult"
30,4296,"chr12",36883341,36883397,66912,47.9409616933885,"cerebellum__adult"
3,4297,"chr12",40763961,40763965,11861,18.6983380283819,"cerebellum__adult"
4,4299,"chr12",40949770,40949775,15982,71.9590947959363,"cerebellum__adult"
17,4300,"chr12",41172356,41172373,246196,22.201738592501,"cerebellum__adult"
5,4301,"chr12",42212537,42212542,16981,55.9400026348437,"cerebellum__adult"
4,4303,"chr12",45311054,45311060,27362,49.7307418273998,"cerebellum__adult"
12,4310,"chr12",47919975,47919986,664883,12.6868267420802,"cerebellum__adult"
29,4316,"chr12",52792876,52792907,94186,63.4521963106173,"cerebellum__adult"
13,4318,"chr12",52930519,52930534,207304,17.7073954493464,"cerebellum__adult"
8,4321,"chr12",53107485,53107494,328092,17.9953442773717,"cerebellum__adult"
23,4322,"chr12",55757489,55757545,104725,23.3092894391324,"cerebellum__adult"
20,4325,"chr12",55796830,55796864,66266,22.1324832978695,"cerebellum__adult"
13,4326,"chr12",55896661,55896674,72183,38.7449203984798,"cerebellum__adult"
94,4327,"chr12",55963786,55963898,12632,142.154475191439,"cerebellum__adult"
12,4328,"chr12",56181091,56181102,72658,14.6686648730292,"cerebellum__adult"
6,4331,"chr12",56593580,56593588,18035,29.4156375176798,"cerebellum__adult"
10,4333,"chr12",56922152,56922170,56784,93.3699850676189,"cerebellum__adult"
4,4334,"chr12",57446862,57446865,217588,15.3200635483719,"cerebellum__adult"
33,4336,"chr12",60112882,60112921,20334,16.344150205517,"cerebellum__adult"
39,4337,"chr12",60112968,60113009,20334,23.7233601508355,"cerebellum__adult"
24,4339,"chr12",60162418,60162459,78232,131.463154917411,"cerebellum__adult"
1,4341,"chr12",60320470,60320470,70611,10.6234081875777,"cerebellum__adult"
14,4346,"chr12",66174912,66174949,30795,158.330352847964,"cerebellum__adult"
5,4349,"chr12",70260101,70260105,20090,21.2263251329328,"cerebellum__adult"
20,4350,"chr12",70285016,70285049,66483,62.0370849312389,"cerebellum__adult"
18,4352,"chr12",70458115,70458163,66244,73.5409357490371,"cerebellum__adult"
53,4360,"chr12",70993984,70994036,399510,17.3945497716931,"cerebellum__adult"
34,4362,"chr12",71088041,71088094,64010,23.9824227218206,"cerebellum__adult"
38,4368,"chr12",72237620,72237662,30056,23.0294409678521,"cerebellum__adult"
46,4373,"chr12",73337629,73337729,104001,623.079973479599,"cerebellum__adult"
34,4376,"chr12",73509681,73509741,104001,231.881604779157,"cerebellum__adult"
28,4378,"chr12",73765752,73765793,66375,28.8507924176502,"cerebellum__adult"
36,4382,"chr12",76697196,76697242,26932,87.4639097851659,"cerebellum__adult"
35,4385,"chr12",76836627,76836683,81535,25.0583244349028,"cerebellum__adult"
13,4389,"chr12",77923469,77923488,104886,40.1067200211116,"cerebellum__adult"
27,4391,"chr12",78063171,78063222,17187,216.770476791172,"cerebellum__adult"
32,4392,"chr12",79962486,79962572,73834,204.513097457487,"cerebellum__adult"
31,4394,"chr12",80273407,80273455,53612,113.303106923334,"cerebellum__adult"
8,4395,"chr12",80292832,80292842,17252,23.2174875955415,"cerebellum__adult"
4,4397,"chr12",81213997,81214000,12192,16.5082926820079,"cerebellum__adult"
26,4401,"chr12",81361333,81361380,109711,17.6474346961827,"cerebellum__adult"
35,4404,"chr12",81744793,81744851,13877,59.0212579915273,"cerebellum__adult"
32,4409,"chr12",82586069,82586101,66272,27.5298607293704,"cerebellum__adult"
29,4410,"chr12",82633864,82633892,24071,13.814290637661,"cerebellum__adult"
29,4410,"chr12",82633864,82633892,66272,13.814290637661,"cerebellum__adult"
15,4411,"chr12",82695960,82695993,69792,23.9504749768564,"cerebellum__adult"
5,4412,"chr12",84828669,84828686,70127,127.280961822187,"cerebellum__adult"
24,4415,"chr12",85262799,85262842,18222,31.6994854364228,"cerebellum__adult"
13,4419,"chr12",85749955,85749968,12499,12.9474637381972,"cerebellum__adult"
40,4420,"chr12",85791900,85791965,104776,70.9320167516977,"cerebellum__adult"
47,4422,"chr12",86113824,86113908,67963,62.6766035257133,"cerebellum__adult"
25,4423,"chr12",86311782,86311811,68497,26.1236453223007,"cerebellum__adult"
22,4427,"chr12",86621345,86621369,66204,24.9704792854886,"cerebellum__adult"
21,4428,"chr12",86680305,86680336,217718,37.9021418046581,"cerebellum__adult"
13,4429,"chr12",86715647,86715669,68581,60.0572411237555,"cerebellum__adult"
29,4430,"chr12",87165450,87165515,58520,180.357483288087,"cerebellum__adult"
37,4434,"chr12",88225712,88225768,238330,79.4801317126161,"cerebellum__adult"
39,4440,"chr12",88607183,88607236,104799,53.2623191268767,"cerebellum__adult"
27,4444,"chr12",88813224,88813260,66354,25.4563687455092,"cerebellum__adult"
10,4448,"chr12",92828038,92828049,83602,22.2152424868139,"cerebellum__adult"
17,4452,"chr12",93087550,93087587,20338,86.7650349447601,"cerebellum__adult"
7,4459,"chr12",100139650,100139656,319670,14.3501706049529,"cerebellum__adult"
32,4461,"chr12",100801792,100801823,71375,46.0816388102977,"cerebellum__adult"
34,4465,"chr12",101758997,101759047,104718,47.7049348057285,"cerebellum__adult"
3,4466,"chr12",101963276,101963278,73086,13.2666625924862,"cerebellum__adult"
24,4475,"chr12",103151332,103151357,109181,50.4443719372298,"cerebellum__adult"
63,4478,"chr12",103677874,103677963,19141,85.4097349237522,"cerebellum__adult"
23,4479,"chr12",103943128,103943151,217837,17.6845748203581,"cerebellum__adult"
25,4481,"chr12",103995989,103996013,100233175,26.8550433635099,"cerebellum__adult"
29,4482,"chr12",104116624,104116654,238386,27.4745356068832,"cerebellum__adult"
37,4484,"chr12",104664019,104664060,27225,163.667538930884,"cerebellum__adult"
23,4490,"chr12",106923429,106923451,76559,12.4764255082545,"cerebellum__adult"
13,4494,"chr12",109417473,109417503,52690,28.2214329202002,"cerebellum__adult"
3,4496,"chr12",109513601,109513603,668158,12.1650451944444,"cerebellum__adult"
12,4501,"chr12",110132332,110132371,22375,82.7112287575285,"cerebellum__adult"
5,4507,"chr12",111934520,111934524,15519,12.3990319164833,"cerebellum__adult"
4,4508,"chr12",111934603,111934606,15519,19.4317667424039,"cerebellum__adult"
9,4511,"chr12",112127335,112127343,67236,12.3665463277079,"cerebellum__adult"
24,4514,"chr12",112615659,112615699,217866,15.0544985742009,"cerebellum__adult"
12,4516,"chr12",112615859,112615886,217866,12.1174057669559,"cerebellum__adult"
8,4518,"chr12",112910475,112910515,12709,1232.74812583447,"cerebellum__adult"
45,4526,"chr12",113205170,113205233,70257,266.130821940483,"cerebellum__adult"
39,4529,"chr12",113912414,113912480,11651,29.5827518891622,"cerebellum__adult"
22,4540,"chr13",3537357,3537406,14569,249.321055474801,"cerebellum__adult"
1,4542,"chr13",3633327,3633335,142688,10.4379726939433,"cerebellum__adult"
31,4544,"chr13",5860755,5860791,23849,17.2101009459883,"cerebellum__adult"
12,4545,"chr13",6547387,6547432,69617,56.0767188621692,"cerebellum__adult"
11,4550,"chr13",9093145,9093162,217980,58.0977777619207,"cerebellum__adult"
37,4554,"chr13",13682676,13682715,17101,36.8702583712306,"cerebellum__adult"
15,4557,"chr13",14156055,14156069,94246,20.2696182687705,"cerebellum__adult"
15,4558,"chr13",14705516,14705537,19166,58.0537786210527,"cerebellum__adult"
20,4559,"chr13",14722525,14722544,105351,14.7166293448328,"cerebellum__adult"
5,4563,"chr13",17787252,17787257,66308,30.4108189765475,"cerebellum__adult"
10,4564,"chr13",18809162,18809180,218035,156.333755612122,"cerebellum__adult"
49,4565,"chr13",19040217,19040281,218038,297.541170047437,"cerebellum__adult"
9,4573,"chr13",20564937,20564973,140580,213.046489121776,"cerebellum__adult"
5,4578,"chr13",21808257,21808265,319191,33.1699647054889,"cerebellum__adult"
3,4584,"chr13",23622953,23622959,69386,88.9468183875055,"cerebellum__adult"
4,4587,"chr13",23646900,23646907,14957,71.2532366618864,"cerebellum__adult"
2,4588,"chr13",23663254,23663259,319181,22.7220509728902,"cerebellum__adult"
5,4589,"chr13",23666308,23666316,319149,12.0089345318124,"cerebellum__adult"
4,4592,"chr13",23673430,23673441,319156,721.027804782772,"cerebellum__adult"
6,4593,"chr13",23776067,23776076,68024,126.136203251785,"cerebellum__adult"
5,4594,"chr13",23830671,23830682,50708,175.199812680834,"cerebellum__adult"
4,4595,"chr13",23838622,23838627,319178,15.0767234528724,"cerebellum__adult"
4,4599,"chr13",23848855,23848860,326620,75.3057760070906,"cerebellum__adult"
4,4600,"chr13",23855534,23855538,80838,16.9855613557864,"cerebellum__adult"
2,4605,"chr13",24923547,24923548,56196,21.985471939211,"cerebellum__adult"
19,4627,"chr13",34129495,34129517,68021,57.960493087672,"cerebellum__adult"
72,4629,"chr13",34967363,34967466,19134,216.569949577988,"cerebellum__adult"
11,4639,"chr13",38296803,38296826,67797,60.2745085892894,"cerebellum__adult"
27,4643,"chr13",41096607,41096633,68083,15.0358265765999,"cerebellum__adult"
24,4645,"chr13",41111648,41111701,66154,38.0634684196392,"cerebellum__adult"
32,4646,"chr13",41345190,41345224,108934,17.9733512016552,"cerebellum__adult"
12,4658,"chr13",43493744,43493766,70078,168.166456131112,"cerebellum__adult"
1,4660,"chr13",43711352,43711352,328234,34.6012991764041,"cerebellum__adult"
4,4661,"chr13",43711373,43711376,328234,14.6805114534789,"cerebellum__adult"
1,4662,"chr13",43711403,43711403,328234,17.3809508266396,"cerebellum__adult"
4,4665,"chr13",44826700,44826704,16468,18.5738117776978,"cerebellum__adult"
4,4666,"chr13",44826729,44826734,16468,25.0768531776319,"cerebellum__adult"
4,4667,"chr13",44826944,44826947,16468,50.6153605397177,"cerebellum__adult"
3,4668,"chr13",45485107,45485115,218203,29.6983407719322,"cerebellum__adult"
108,4672,"chr13",46597426,46597551,67252,57.0527323150995,"cerebellum__adult"
19,4673,"chr13",46764838,46764856,97863,25.2036556123559,"cerebellum__adult"
39,4680,"chr13",49282860,49282900,18081,13.8256227133931,"cerebellum__adult"
33,4692,"chr13",49703380,49703415,18295,15.5709106054279,"cerebellum__adult"
9,4694,"chr13",49748698,49748709,70930,14.5095831537046,"cerebellum__adult"
18,4695,"chr13",49777493,49777532,105148,67.1151969274869,"cerebellum__adult"
22,4703,"chr13",51747089,51747110,75420,17.0859760985849,"cerebellum__adult"
3,4704,"chr13",51942043,51942049,23882,38.8019030408283,"cerebellum__adult"
34,4711,"chr13",54472709,54472743,12890,51.7714586147329,"cerebellum__adult"
36,4712,"chr13",54472789,54472873,12890,347.693579492035,"cerebellum__adult"
3,4721,"chr13",54605153,54605156,319719,23.1291693890347,"cerebellum__adult"
36,4723,"chr13",54691568,54691624,67044,313.564758472955,"cerebellum__adult"
18,4724,"chr13",54723174,54723197,76577,39.6578316969309,"cerebellum__adult"
17,4726,"chr13",54890818,54890834,74257,28.155520814815,"cerebellum__adult"
25,4730,"chr13",55206657,55206686,26919,22.6206283443483,"cerebellum__adult"
36,4734,"chr13",55423361,55423409,66494,49.4018109816096,"cerebellum__adult"
24,4736,"chr13",55694504,55694533,67511,35.1741669390341,"cerebellum__adult"
15,4739,"chr13",55724366,55724380,12328,12.991278215947,"cerebellum__adult"
4,4740,"chr13",55724401,55724408,12328,15.4578601477453,"cerebellum__adult"
13,4741,"chr13",55736369,55736392,212880,159.342647590091,"cerebellum__adult"
30,4742,"chr13",55794449,55794507,78521,161.712774064512,"cerebellum__adult"
5,4743,"chr13",55816075,55816079,69672,14.0612144153499,"cerebellum__adult"
11,4746,"chr13",56710943,56710954,21810,13.0853234157906,"cerebellum__adult"
34,4748,"chr13",56804397,56804457,17129,14.7617346684607,"cerebellum__adult"
12,4749,"chr13",58259010,58259036,75731,10.8829028211232,"cerebellum__adult"
49,4753,"chr13",58909171,58909264,18212,118.782947169604,"cerebellum__adult"
45,4760,"chr13",63066234,63066278,72061,16.5423312452184,"cerebellum__adult"
43,4761,"chr13",63341341,63341392,72061,45.2983258194946,"cerebellum__adult"
33,4765,"chr13",64263176,64263213,56541,48.3892493308384,"cerebellum__adult"
21,4766,"chr13",65380109,65380129,170936,14.5557649542156,"cerebellum__adult"
30,4771,"chr13",69750896,69750936,28114,36.2756792754822,"cerebellum__adult"
17,4772,"chr13",69948751,69948769,28077,11.455525803311,"cerebellum__adult"
28,4773,"chr13",73468448,73468497,94066,42.3299176283281,"cerebellum__adult"
25,4774,"chr13",73604679,73604703,210992,15.3101353639028,"cerebellum__adult"
33,4780,"chr13",74075267,74075311,105246,39.1636182783325,"cerebellum__adult"
31,4781,"chr13",74146874,74146930,72948,146.738206205343,"cerebellum__adult"
28,4783,"chr13",74487771,74487808,67433,88.527931715312,"cerebellum__adult"
6,4785,"chr13",75227301,75227324,18548,13.4997086883551,"cerebellum__adult"
2,4786,"chr13",75782312,75782318,751556,12.6563461612822,"cerebellum__adult"
31,4787,"chr13",75844942,75845002,192657,15.0580867379366,"cerebellum__adult"
9,4789,"chr13",75977349,75977377,93692,64.3686638330731,"cerebellum__adult"
14,4790,"chr13",76236231,76236244,218343,24.4254086971245,"cerebellum__adult"
22,4794,"chr13",77274789,77274822,72371,13.3076573485577,"cerebellum__adult"
17,4795,"chr13",77847962,77847990,68675,35.0461814409403,"cerebellum__adult"
4,4796,"chr13",81022658,81022681,105171,122.156583438578,"cerebellum__adult"
34,4799,"chr13",81922237,81922312,12626,100.525132211841,"cerebellum__adult"
43,4800,"chr13",83663868,83663926,17260,66.6104437937146,"cerebellum__adult"
30,4807,"chr13",84361905,84361940,72745,41.266854343205,"cerebellum__adult"
19,4811,"chr13",85329050,85329072,66671,58.3163397841864,"cerebellum__adult"
21,4812,"chr13",88961086,88961114,13612,37.3268781177285,"cerebellum__adult"
11,4820,"chr13",90229327,90229339,66074,23.7567907638221,"cerebellum__adult"
20,4821,"chr13",91062739,91062761,66475,17.9771946369338,"cerebellum__adult"
32,4822,"chr13",91600737,91600788,66970,60.1624747629915,"cerebellum__adult"
6,4825,"chr13",93381081,93381087,218442,11.4713711049773,"cerebellum__adult"
11,4826,"chr13",93614720,93614730,382793,14.9084037787909,"cerebellum__adult"
29,4829,"chr13",94541617,94541651,11881,19.898005438644,"cerebellum__adult"
4,4834,"chr13",95746331,95746334,218460,15.065618706089,"cerebellum__adult"
7,4837,"chr13",97158278,97158284,67463,21.8090283770563,"cerebellum__adult"
13,4838,"chr13",97312689,97312725,68018,44.1815256769916,"cerebellum__adult"
23,4839,"chr13",97907931,97907960,320806,28.7115302389091,"cerebellum__adult"
5,4841,"chr13",99033098,99033102,68558,12.3990319164833,"cerebellum__adult"
11,4846,"chr13",100114736,100114756,218506,34.5345505363694,"cerebellum__adult"
20,4849,"chr13",100894813,100894836,20595,27.6944425781827,"cerebellum__adult"
30,4850,"chr13",101421294,101421339,108143,27.5503169674118,"cerebellum__adult"
17,4855,"chr13",104899822,104899857,218544,52.5198704733425,"cerebellum__adult"
43,4856,"chr13",104968895,104968937,81003,35.2339197445516,"cerebellum__adult"
30,4858,"chr13",105607257,105607287,67288,31.4215001328531,"cerebellum__adult"
1,4862,"chr13",108948932,108948932,71991,14.2389092432305,"cerebellum__adult"
7,4871,"chr13",111185250,111185261,20620,55.1752552254962,"cerebellum__adult"
53,4874,"chr13",113254298,113254365,16195,68.7328203288323,"cerebellum__adult"
40,4875,"chr13",113450959,113450998,268706,16.0248427257826,"cerebellum__adult"
39,4880,"chr13",114584730,114584774,218639,83.2302618401941,"cerebellum__adult"
30,4883,"chr13",115608452,115608506,17434,64.2671566256525,"cerebellum__adult"
6,4884,"chr13",118009518,118009523,13723,11.682324095741,"cerebellum__adult"
2,4885,"chr13",118009549,118009556,13723,46.3708497474739,"cerebellum__adult"
19,4886,"chr13",118391259,118391283,15165,44.1006041539643,"cerebellum__adult"
5,4890,"chr13",120217711,120217716,218693,11.1872136151168,"cerebellum__adult"
28,4893,"chr13",120251566,120251602,67392,64.14751185143,"cerebellum__adult"
21,4900,"chr13",4608383,4608404,56043,15.6442377044274,"cerebellum__adult"
15,4903,"chr13",6647944,6648010,56421,154.649138543998,"cerebellum__adult"
34,4904,"chr13",8870259,8870292,207615,13.7622295935957,"cerebellum__adult"
28,4905,"chr13",8870952,8870990,207615,36.0801507533307,"cerebellum__adult"
28,4906,"chr13",8995256,8995309,69237,43.5102199730065,"cerebellum__adult"
1,4910,"chr13",12199111,12199115,20191,25.579855064029,"cerebellum__adult"
1,4914,"chr13",12551393,12551393,56048,10.1121082322614,"cerebellum__adult"
29,4917,"chr13",14131869,14131900,70430,114.709333769031,"cerebellum__adult"
21,4918,"chr13",14155672,14155695,14593,53.6088819668971,"cerebellum__adult"
25,4924,"chr13",14705290,14705317,75398,88.0549762950632,"cerebellum__adult"
24,4929,"chr13",18036013,18036068,56044,32.8887933973116,"cerebellum__adult"
13,4930,"chr13",18085150,18085162,67008,26.3098211867693,"cerebellum__adult"
27,4933,"chr13",19711633,19711675,105298,81.1074429550327,"cerebellum__adult"
16,4935,"chr13",21494576,21494596,72739,13.5466865700735,"cerebellum__adult"
3,4936,"chr13",21545558,21545562,432731,14.7527986337167,"cerebellum__adult"
5,4937,"chr13",21545592,21545596,432731,12.3832221121806,"cerebellum__adult"
6,4940,"chr13",21845722,21845734,319169,129.504562586256,"cerebellum__adult"
6,4942,"chr13",21875258,21875272,319153,65.5389827819425,"cerebellum__adult"
3,4944,"chr13",22133229,22133231,319158,13.2666625924862,"cerebellum__adult"
23,4946,"chr13",23461057,23461079,218100,19.5418247607571,"cerebellum__adult"
11,4947,"chr13",23515723,23515745,30946,13.301658488517,"cerebellum__adult"
3,4948,"chr13",23643531,23643539,319157,23.8865788876177,"cerebellum__adult"
6,4949,"chr13",23654250,23654258,319151,47.1562156740196,"cerebellum__adult"
6,4954,"chr13",23714378,23714430,50709,406.826100893624,"cerebellum__adult"
4,4955,"chr13",23775827,23775831,319164,11.4044613484463,"cerebellum__adult"
2,4956,"chr13",23790324,23790331,319155,368.171122870596,"cerebellum__adult"
2,4961,"chr13",23854253,23854257,360198,23.2276292456628,"cerebellum__adult"
3,4963,"chr13",24372640,24372642,68732,13.0089346576836,"cerebellum__adult"
32,4967,"chr13",24923291,24923379,66834,77.7249073696215,"cerebellum__adult"
18,4971,"chr13",25112167,25112208,380836,48.8574643651442,"cerebellum__adult"
53,4972,"chr13",25361795,25361880,22360,26.9030036090703,"cerebellum__adult"
24,4977,"chr13",29947508,29947534,68916,63.4690066665978,"cerebellum__adult"
58,4978,"chr13",30637126,30637210,66694,144.707748650454,"cerebellum__adult"
19,4979,"chr13",31065923,31065962,66482,45.6294244314345,"cerebellum__adult"
4,4980,"chr13",32943046,32943054,66222,27.4454037362583,"cerebellum__adult"
7,4982,"chr13",34027842,34027852,20719,28.4797207387021,"cerebellum__adult"
3,4984,"chr13",34169867,34169880,22151,117.347661081027,"cerebellum__adult"
5,4985,"chr13",34222219,34222225,73710,134.086992782487,"cerebellum__adult"
44,4989,"chr13",35085937,35086007,23986,39.790315138117,"cerebellum__adult"
2,4991,"chr13",36209139,36209140,380840,19.9232945306511,"cerebellum__adult"
43,4994,"chr13",36826277,36826357,68404,258.075801206568,"cerebellum__adult"
39,4998,"chr13",38085986,38086048,107513,124.57823811336,"cerebellum__adult"
32,4999,"chr13",38620286,38620336,105245,15.2596473875351,"cerebellum__adult"
21,5001,"chr13",38750867,38750887,66143,25.5987769178874,"cerebellum__adult"
3,5003,"chr13",41315772,41315774,54326,23.3211158022614,"cerebellum__adult"
4,5004,"chr13",41454365,41454369,18003,12.7360298373611,"cerebellum__adult"
3,5008,"chr13",43399541,43399543,328232,12.756829841899,"cerebellum__adult"
26,5021,"chr13",46060340,46060365,20238,59.3295172595094,"cerebellum__adult"
13,5024,"chr13",47025149,47025161,16553,13.0089346576836,"cerebellum__adult"
33,5026,"chr13",47201551,47201583,110052,30.5880880911577,"cerebellum__adult"
19,5027,"chr13",48608796,48608814,67911,27.9713538747597,"cerebellum__adult"
46,5031,"chr13",49063379,49063431,218236,50.4685564834465,"cerebellum__adult"
14,5033,"chr13",49243339,49243354,75607,13.6511316466623,"cerebellum__adult"
14,5034,"chr13",49243380,49243393,75607,12.320086405412,"cerebellum__adult"
19,5042,"chr13",51889030,51889057,20354,49.7815819885221,"cerebellum__adult"
104,5044,"chr13",52626028,52626161,68203,205.252864667129,"cerebellum__adult"
4,5045,"chr13",52626202,52626205,68203,12.2001188910673,"cerebellum__adult"
14,5046,"chr13",53025015,53025042,11992,88.5845211532052,"cerebellum__adult"
7,5048,"chr13",53472722,53472737,268656,62.0613890336833,"cerebellum__adult"
33,5053,"chr13",54666675,54666743,97820,77.2162748453852,"cerebellum__adult"
10,5055,"chr13",54691419,54691442,28126,13.8161665735405,"cerebellum__adult"
14,5056,"chr13",54712640,54712653,74325,27.9713901888717,"cerebellum__adult"
28,5057,"chr13",54712702,54712744,74325,112.90960871044,"cerebellum__adult"
43,5061,"chr13",54795172,54795243,105239,52.7907035846313,"cerebellum__adult"
40,5062,"chr13",54850980,54851038,26913,19.0865868902491,"cerebellum__adult"
59,5066,"chr13",54867839,54867941,104069,751.636291638484,"cerebellum__adult"
32,5069,"chr13",55201625,55201656,20184,11.544436477348,"cerebellum__adult"
22,5070,"chr13",55423301,55423330,19336,44.7235156079401,"cerebellum__adult"
16,5071,"chr13",55463962,55463980,66890,29.8240064731285,"cerebellum__adult"
27,5073,"chr13",55589405,55589444,56320,38.7733095182557,"cerebellum__adult"
5,5074,"chr13",55614788,55614801,67399,53.107595201638,"cerebellum__adult"
11,5075,"chr13",55637880,55637896,72935,24.190376430358,"cerebellum__adult"
10,5077,"chr13",55672454,55672464,212483,27.240544098177,"cerebellum__adult"
12,5079,"chr13",56236839,56236864,26914,74.0971673129393,"cerebellum__adult"
8,5080,"chr13",56236886,56236893,26914,17.4679105722247,"cerebellum__adult"
25,5081,"chr13",56397694,56397723,57266,35.1032838368396,"cerebellum__adult"
18,5088,"chr13",58009670,58009697,20745,312.740850245548,"cerebellum__adult"
10,5091,"chr13",58229907,58229936,77134,80.1000841524512,"cerebellum__adult"
11,5093,"chr13",58316958,58316968,56085,20.6123296515171,"cerebellum__adult"
17,5094,"chr13",58317000,58317018,56085,29.7904022187606,"cerebellum__adult"
20,5098,"chr13",58503484,58503505,15387,82.1992831636637,"cerebellum__adult"
50,5099,"chr13",58503816,58503897,15387,384.472025563156,"cerebellum__adult"
60,5100,"chr13",59658579,59658672,67269,71.7797383946753,"cerebellum__adult"
15,5101,"chr13",59777132,59777146,105348,18.4266802664498,"cerebellum__adult"
46,5102,"chr13",59871124,59871182,69046,18.6072492530232,"cerebellum__adult"
2,5104,"chr13",60278726,60278729,14451,13.0913065414375,"cerebellum__adult"
19,5114,"chr13",64414009,64414032,66129,13.3725039118779,"cerebellum__adult"
4,5115,"chr13",64471609,64471628,13039,180.314978289067,"cerebellum__adult"
6,5117,"chr13",65214229,65214234,66631,17.9722388873436,"cerebellum__adult"
19,5121,"chr13",67006269,67006301,67530,33.6184792941279,"cerebellum__adult"
31,5122,"chr13",67033963,67033997,66410,61.619566412853,"cerebellum__adult"
1,5123,"chr13",67162108,67162108,78251,10.6234081875777,"cerebellum__adult"
20,5128,"chr13",67627085,67627104,238693,24.4052854741706,"cerebellum__adult"
20,5128,"chr13",67627085,67627104,170763,24.4052854741706,"cerebellum__adult"
23,5131,"chr13",67784459,67784481,408068,10.2725702592649,"cerebellum__adult"
29,5139,"chr13",69878729,69878775,76980,59.9858403942637,"cerebellum__adult"
42,5140,"chr13",70776654,70776698,218333,64.016301392714,"cerebellum__adult"
16,5142,"chr13",73465895,73465935,407785,150.497964275267,"cerebellum__adult"
5,5145,"chr13",74346128,74346152,211446,26.6950691805977,"cerebellum__adult"
26,5146,"chr13",74454698,74454742,18570,48.4944734364044,"cerebellum__adult"
20,5147,"chr13",74487659,74487699,66945,316.045367042538,"cerebellum__adult"
13,5167,"chr13",86186374,86186423,12867,721.332551504329,"cerebellum__adult"
12,5174,"chr13",91947290,91947302,69085,13.6965284627232,"cerebellum__adult"
12,5177,"chr13",93300774,93300804,218441,17.6878482609208,"cerebellum__adult"
16,5181,"chr13",93962341,93962373,100715,72.0896789079609,"cerebellum__adult"
15,5182,"chr13",94269696,94269721,57748,31.731345315224,"cerebellum__adult"
46,5183,"chr13",95055242,95055292,107767,46.476085648435,"cerebellum__adult"
28,5184,"chr13",95055330,95055382,107767,72.254323282972,"cerebellum__adult"
32,5186,"chr13",96145266,96145305,66549,28.7153031900196,"cerebellum__adult"
26,5190,"chr13",97312442,97312467,27015,15.4291485054398,"cerebellum__adult"
34,5191,"chr13",97440799,97440850,15357,30.1107292294874,"cerebellum__adult"
35,5194,"chr13",97968233,97968291,15212,70.5551492444747,"cerebellum__adult"
19,5199,"chr13",99086935,99086959,218490,162.236931194648,"cerebellum__adult"
24,5204,"chr13",99696271,99696298,238799,10.9600583667515,"cerebellum__adult"
30,5206,"chr13",100114616,100114653,68927,29.8327346980328,"cerebellum__adult"
23,5213,"chr13",100286454,100286537,17755,310.478983714328,"cerebellum__adult"
52,5216,"chr13",100785537,100785596,78038,18.2061468859942,"cerebellum__adult"
18,5219,"chr13",101262528,101262551,23894,22.8014700903109,"cerebellum__adult"
18,5220,"chr13",101420997,101421014,19356,11.4074182311186,"cerebellum__adult"
32,5222,"chr13",101500866,101500901,12572,25.5196778323792,"cerebellum__adult"
35,5223,"chr13",101514548,101514614,66128,63.2753870958769,"cerebellum__adult"
14,5225,"chr13",101603359,101603372,69048,11.7314479100097,"cerebellum__adult"
3,5228,"chr13",102464383,102464385,18708,10.2579831030972,"cerebellum__adult"
12,5230,"chr13",102538106,102538144,18708,94.9129967191206,"cerebellum__adult"
33,5241,"chr13",104564586,104564619,218543,25.3512621066154,"cerebellum__adult"
29,5244,"chr13",104968495,104968555,66975,50.3563831725951,"cerebellum__adult"
